Id,XX,YY
9102,623095.14532200000,1195912.05350000000
9103,623090.72777000000,1195921.02486000000
9104,623086.31021700000,1195929.99622000000
9105,623081.65050800000,1195938.83525000000
9106,623076.48652300000,1195947.39874000000
9107,623071.32253700000,1195955.96222000000
9108,623066.15855200000,1195964.52570000000
9109,623061.62482300000,1195973.43711000000
9110,623057.13020900000,1195982.37011000000
9111,623052.63559400000,1195991.30310000000
9112,623048.14098000000,1196000.23610000000
9113,623043.64636500000,1196009.16910000000
9114,623039.15175100000,1196018.10209000000
9115,623034.65713600000,1196027.03509000000
9116,623030.16252200000,1196035.96809000000
9117,623025.66790700000,1196044.90109000000
9118,623021.17329300000,1196053.83408000000
9119,623016.67867900000,1196062.76708000000
9120,623012.18406400000,1196071.70008000000
9121,623007.68945000000,1196080.63308000000
9122,623002.81064700000,1196089.34878000000
9123,622997.47071900000,1196097.80367000000
9124,622992.13079200000,1196106.25856000000
9125,622986.79086400000,1196114.71345000000
9126,622981.45093600000,1196123.16834000000
9127,622976.11100800000,1196131.62323000000
9128,622970.77108000000,1196140.07812000000
9129,622965.43115200000,1196148.53301000000
9130,622960.09122400000,1196156.98790000000
9131,622954.75129600000,1196165.44279000000
9132,622949.41136900000,1196173.89768000000
9133,622944.07144100000,1196182.35257000000
9134,622938.73151300000,1196190.80746000000
9135,622933.39158500000,1196199.26235000000
9136,622928.05165700000,1196207.71724000000
9137,622922.71172900000,1196216.17213000000
9138,622917.37180100000,1196224.62702000000
9139,622912.03187300000,1196233.08191000000
9140,622906.69981600000,1196241.54100000000
9141,622904.35515000000,1196251.15453000000
9142,622903.14330700000,1196261.08083000000
9143,622901.93146300000,1196271.00713000000
9144,622897.56563500000,1196279.89142000000
9145,622892.62553500000,1196288.58598000000
9146,622887.68543500000,1196297.28054000000
9147,622882.74533500000,1196305.97510000000
9148,622877.80523400000,1196314.66967000000
9149,622872.86513400000,1196323.36423000000
9150,622867.92503400000,1196332.05879000000
9151,622862.98493400000,1196340.75335000000
9152,622858.04483300000,1196349.44791000000
9153,622853.10473300000,1196358.14248000000
9154,622848.16463300000,1196366.83704000000
9155,622842.25928900000,1196374.87151000000
9156,622835.94867000000,1196382.62884000000
9157,622829.63805100000,1196390.38616000000
9158,622823.12230000000,1196397.86562000000
9159,622816.71359400000,1196404.38194000000
9160,622813.31753800000,1196413.78762000000
9161,622809.92148200000,1196423.19330000000
9162,622806.52542600000,1196432.59898000000
9163,622803.12936900000,1196442.00465000000
9164,622799.73331300000,1196451.41033000000
9165,622796.33725700000,1196460.81601000000
9166,622792.94120100000,1196470.22169000000
9167,622789.54514400000,1196479.62737000000
9168,622784.11429300000,1196487.82440000000
9169,622777.47931600000,1196495.30618000000
9170,622770.84433800000,1196502.78796000000
9171,622764.20936000000,1196510.26974000000
9172,622757.57438200000,1196517.75153000000
9173,622750.93940400000,1196525.23331000000
9174,622744.30442700000,1196532.71509000000
9175,622737.66944900000,1196540.19687000000
9176,622731.03447100000,1196547.67866000000
9177,622724.39949300000,1196555.16044000000
9178,622718.95262400000,1196563.54267000000
9179,622713.54304200000,1196571.95317000000
9180,622708.13346100000,1196580.36366000000
9181,622701.60003200000,1196587.89972000000
9182,622694.77716900000,1196595.21057000000
9183,622687.95430600000,1196602.52142000000
9184,622681.13144300000,1196609.83227000000
9185,622674.30857900000,1196617.14312000000
9186,622667.48571600000,1196624.45397000000
9187,622660.66285300000,1196631.76482000000
9188,622653.68890300000,1196638.92499000000
9189,622646.39632000000,1196645.76738000000
9190,622639.10175400000,1196652.60756000000
9191,622631.53026200000,1196659.13998000000
9192,622623.95877100000,1196665.67240000000
9193,622616.38727900000,1196672.20482000000
9194,622608.97803600000,1196678.91699000000
9195,622601.70669500000,1196685.78195000000
9196,622594.43535500000,1196692.64690000000
9197,622587.64725000000,1196699.94398000000
9198,622581.63451800000,1196707.93441000000
9199,622575.62178600000,1196715.92485000000
9200,622569.60905500000,1196723.91528000000
9201,622563.59632300000,1196731.90572000000
9202,622557.41174600000,1196739.75198000000
9203,622550.58798300000,1196747.06199000000
9204,622543.76422100000,1196754.37200000000
9205,622536.57090900000,1196761.21882000000
9206,622527.92791400000,1196766.24860000000
9207,622519.28491900000,1196771.27837000000
9208,622511.28608400000,1196777.20161000000
9209,622503.78310500000,1196783.81261000000
9210,622496.28012600000,1196790.42361000000
9211,622488.77714800000,1196797.03461000000
9212,622481.27416900000,1196803.64561000000
9213,622473.77119000000,1196810.25660000000
9214,622466.26821200000,1196816.86760000000
9215,622458.77586200000,1196823.49053000000
9216,622451.34589200000,1196830.18348000000
9217,622443.91592100000,1196836.87643000000
9218,622436.48595100000,1196843.56937000000
9219,622429.05598000000,1196850.26232000000
9220,622421.62601000000,1196856.95527000000
9221,622414.32647800000,1196863.78792000000
9222,622407.12557700000,1196870.72672000000
9223,622399.92467700000,1196877.66553000000
9224,622392.72377600000,1196884.60434000000
9225,622385.52287600000,1196891.54314000000
9226,622378.32197500000,1196898.48195000000
9227,622371.12107400000,1196905.42076000000
9228,622363.92017400000,1196912.35956000000
9229,622356.44121100000,1196918.99322000000
9230,622348.86495800000,1196925.52012000000
9231,622341.28870400000,1196932.04702000000
9232,622333.71245000000,1196938.57391000000
9233,622326.13619600000,1196945.10081000000
9234,622318.55994200000,1196951.62771000000
9235,622310.98368800000,1196958.15460000000
9236,622303.40743400000,1196964.68150000000
9237,622296.15316000000,1196971.56100000000
9238,622288.34368500000,1196977.80696000000
9239,622280.53420900000,1196984.05293000000
9240,622272.72473300000,1196990.29889000000
9241,622264.91525800000,1196996.54486000000
9242,622260.31616700000,1197005.22595000000
9243,622254.06756900000,1197012.96092000000
9244,622247.47395600000,1197020.47918000000
9245,622240.88034200000,1197027.99744000000
9246,622233.83382100000,1197035.07711000000
9247,622226.53105200000,1197041.90862000000
9248,622219.22828300000,1197048.74013000000
9249,622212.51076700000,1197056.09966000000
9250,622206.46427700000,1197064.06458000000
9251,622200.41778800000,1197072.02950000000
9252,622194.56948000000,1197080.14020000000
9253,622188.76623700000,1197088.28406000000
9254,622182.96299500000,1197096.42791000000
9255,622177.15975200000,1197104.57177000000
9256,622171.35650900000,1197112.71562000000
9257,622165.55326600000,1197120.85948000000
9258,622159.75002300000,1197129.00333000000
9259,622153.94678100000,1197137.14719000000
9260,622147.34630300000,1197144.65376000000
9261,622140.68071200000,1197152.10828000000
9262,622134.01512200000,1197159.56280000000
9263,622127.34961600000,1197167.01740000000
9264,622120.68506700000,1197174.47286000000
9265,622114.02051800000,1197181.92831000000
9266,622107.35596900000,1197189.38376000000
9267,622099.86863400000,1197196.00813000000
9268,622092.34664200000,1197202.59749000000
9269,622084.82465100000,1197209.18684000000
9270,622077.30265900000,1197215.77620000000
9271,622069.78066700000,1197222.36556000000
9272,622062.25867500000,1197228.95492000000
9273,622054.73668400000,1197235.54428000000
9274,622047.21469200000,1197242.13363000000
9275,622039.69270000000,1197248.72299000000
9276,622032.17070800000,1197255.31235000000
9277,622024.94580300000,1197262.21832000000
9278,622017.89162200000,1197269.30623000000
9279,622010.62184600000,1197276.15459000000
9280,622002.83230300000,1197282.42539000000
9281,621995.04276000000,1197288.69620000000
9282,621987.25321600000,1197294.96701000000
9283,621979.46367300000,1197301.23781000000
9284,621971.18249500000,1197306.80545000000
9285,621962.61844300000,1197311.96849000000
9286,621954.05439000000,1197317.13153000000
9287,621945.49033800000,1197322.29457000000
9288,621937.31731200000,1197328.03445000000
9289,621933.14065400000,1197336.56437000000
9290,621929.97320600000,1197346.01768000000
9291,621924.34732600000,1197354.00925000000
9292,621917.02244900000,1197360.81705000000
9293,621910.11315400000,1197367.97047000000
9294,621904.75470500000,1197376.41363000000
9295,621899.39625600000,1197384.85679000000
9296,621893.45487100000,1197392.88874000000
9297,621887.75978100000,1197401.05367000000
9298,621883.47691600000,1197410.09010000000
9299,621878.43629700000,1197418.50328000000
9300,621870.39613300000,1197424.44935000000
9301,621862.35597000000,1197430.39542000000
9302,621855.19919900000,1197437.14423000000
9303,621850.04769600000,1197445.71523000000
9304,621844.18311000000,1197453.62777000000
9305,621836.04895200000,1197459.44460000000
9306,621828.32919300000,1197465.76666000000
9307,621821.16471000000,1197472.74212000000
9308,621814.66521300000,1197480.27730000000
9309,621809.10727700000,1197488.59050000000
9310,621803.54934100000,1197496.90370000000
9311,621797.99140600000,1197505.21691000000
9312,621792.43347000000,1197513.53011000000
9313,621786.87553400000,1197521.84331000000
9314,621781.31759800000,1197530.15652000000
9315,621775.58913900000,1197538.32441000000
9316,621768.22011800000,1197545.08430000000
9317,621760.83663400000,1197551.82850000000
9318,621755.00663900000,1197559.91474000000
9319,621750.20006300000,1197568.67554000000
9320,621743.27087700000,1197575.82589000000
9321,621736.10164300000,1197582.79624000000
9322,621731.90176600000,1197591.87154000000
9323,621726.75372300000,1197600.43702000000
9324,621719.27745300000,1197606.90348000000
9325,621713.20686400000,1197614.76415000000
9326,621706.91380600000,1197622.52279000000
9327,621700.40341700000,1197630.11323000000
9328,621693.89302900000,1197637.70367000000
9329,621687.44757800000,1197645.34325000000
9330,621681.91319100000,1197653.67215000000
9331,621676.37880400000,1197662.00105000000
9332,621670.84441700000,1197670.32995000000
9333,621665.31003000000,1197678.65885000000
9334,621659.77564300000,1197686.98775000000
9335,621654.24125600000,1197695.31665000000
9336,621648.70686900000,1197703.64555000000
9337,621643.17248200000,1197711.97444000000
9338,621637.63809500000,1197720.30334000000
9339,621632.10370100000,1197728.63224000000
9340,621626.10277400000,1197736.60631000000
9341,621619.55440100000,1197744.16400000000
9342,621612.95598900000,1197751.67765000000
9343,621605.48734700000,1197758.15026000000
9344,621599.05669800000,1197765.80837000000
9345,621593.65463200000,1197774.06610000000
9346,621585.64532500000,1197780.05368000000
9347,621577.63601900000,1197786.04125000000
9348,621573.03290800000,1197794.74349000000
9349,621568.98321200000,1197803.88679000000
9350,621564.91930700000,1197813.02339000000
9351,621560.44366700000,1197821.96591000000
9352,621555.96802700000,1197830.90843000000
9353,621551.49238700000,1197839.85095000000
9354,621545.20767700000,1197847.58895000000
9355,621538.68329300000,1197855.16737000000
9356,621532.15890900000,1197862.74578000000
9357,621525.63452500000,1197870.32420000000
9358,621519.00468900000,1197877.72491000000
9359,621509.32231500000,1197878.33004000000
9360,621500.98873100000,1197878.63284000000
9361,621494.97643500000,1197886.62360000000
9362,621488.96413900000,1197894.61436000000
9363,621482.95184200000,1197902.60512000000
9364,621476.93954600000,1197910.59589000000
9365,621472.78071200000,1197919.47499000000
9366,621470.30733800000,1197929.16400000000
9367,621467.36841900000,1197938.72239000000
9368,621464.42950100000,1197948.28078000000
9369,621461.49058200000,1197957.83916000000
9370,621458.55166300000,1197967.39755000000
9371,621455.61274500000,1197976.95594000000
9372,621452.35586100000,1197986.38106000000
9373,621447.60163800000,1197995.17864000000
9374,621442.84741500000,1198003.97622000000
9375,621437.89770800000,1198012.66470000000
9376,621432.90655900000,1198021.33006000000
9377,621427.91540900000,1198029.99542000000
9378,621422.92425900000,1198038.66078000000
9379,621417.93310900000,1198047.32613000000
9380,621412.94196000000,1198055.99149000000
9381,621407.95081000000,1198064.65685000000
9382,621402.95966000000,1198073.32221000000
9383,621397.96851000000,1198081.98756000000
9384,621392.97736100000,1198090.65292000000
9385,621387.98621100000,1198099.31828000000
9386,621382.99506100000,1198107.98364000000
9387,621378.26659300000,1198116.79366000000
9388,621373.61147300000,1198125.64408000000
9389,621368.95635400000,1198134.49449000000
9390,621364.30123400000,1198143.34491000000
9391,621359.64611400000,1198152.19532000000
9392,621354.99099400000,1198161.04574000000
9393,621350.33587400000,1198169.89615000000
9394,621345.68075500000,1198178.74657000000
9395,621341.02563500000,1198187.59699000000
9396,621336.37051500000,1198196.44740000000
9397,621331.71539500000,1198205.29782000000
9398,621327.06027500000,1198214.14823000000
9399,621322.40515600000,1198222.99865000000
9400,621317.75003600000,1198231.84906000000
9401,621313.09491600000,1198240.69948000000
9402,621308.43979600000,1198249.54990000000
9403,621303.78467600000,1198258.40031000000
9404,621299.12955700000,1198267.25073000000
9405,621294.47443700000,1198276.10114000000
9406,621289.81931700000,1198284.95156000000
9407,621285.13081600000,1198293.78210000000
9408,621279.56909600000,1198302.09277000000
9409,621274.18035000000,1198310.50821000000
9410,621269.39176500000,1198319.28713000000
9411,621264.60317900000,1198328.06605000000
9412,621259.81459400000,1198336.84497000000
9413,621255.02600900000,1198345.62389000000
9414,621250.23742400000,1198354.40281000000
9415,621249.67396000000,1198363.44663000000
9416,621243.45789000000,1198371.27992000000
9417,621237.24182100000,1198379.11322000000
9418,621230.70731700000,1198386.67017000000
9419,621222.90443100000,1198387.77268000000
9420,621214.27796100000,1198382.85223000000
9421,621204.37517700000,1198382.59740000000
9422,621194.79365300000,1198379.73481000000
9423,621188.94936100000,1198373.32655000000
9424,621185.76889600000,1198364.94777000000
9425,621182.34916500000,1198357.37215000000
